01_game_name,02_hltb_name,03_hltb_id,04_time_main,05_time_plus,06_time_100,07_time_allstyle,08_count_main,09_count_plus,10_count_100,11_count_allstyle,12_count_completed,13_count_speedrun,14_count_backlog,15_count_playing,16_count_retired,17_review_score,18_count_review
Arctic Combat,arctic combat,29294,0,0,0,0,0,0,0,0,2,0,51,2,11,60,2
Cubemen,cubemen,2093,26568,30840,55260,32875,4,3,2,9,28,0,617,1,122,58,12
Interplanetary,interplanetary,19207,14400,32400,0,21600,3,1,0,4,39,0,1202,23,150,68,4
Tom Clancy's Rainbow Six Vegas 2,tom clancy's rainbow six: vegas 2,10456,29782,44648,90774,35299,124,38,10,172,826,0,1340,16,178,74,218
Nux,nux,21988,4710,0,0,4710,2,0,0,2,15,0,231,4,38,28,4
Sid Meier's Ace Patrol,sid meier's ace patrol,13516,13285,25927,62470,21111,16,9,4,29,109,0,1407,10,240,64,15
Silent Storm Sentinels,silent storm: sentinels,12830,80600,108390,118800,95640,3,1,2,6,22,0,286,2,18,78,5
The Showdown Effect,the showdown effect,10172,12071,37200,0,24636,1,1,0,2,73,0,1125,14,316,65,11
Chip,chip,19583,18018,24168,32951,25022,5,1,8,14,33,0,369,5,80,53,6
Zombies Monsters Robots,zombies monsters robots,21475,0,0,0,0,0,0,0,0,7,0,138,0,74,70,3
Betrayer,betrayer,17256,24069,32547,44675,33170,35,65,33,133,321,0,1451,19,168,69,74
Sid Meier's Ace Patrol Pacific Skies,sid meier's ace patrol: pacific skies,14991,12600,44100,0,18000,5,2,0,7,56,0,1395,5,231,65,4
Dungeon Souls,dungeon souls,28421,44214,68400,125700,63780,9,2,3,14,59,0,570,6,37,57,14
Hegemony Rome The Rise of Caesar,hegemony rome: the rise of caesar,23144,0,0,0,0,0,0,0,0,2,0,104,2,9,0,0
Miscreated,miscreated,27999,0,0,0,0,0,0,0,0,18,0,272,10,71,60,6
Grand Theft Auto Episodes from Liberty City,grand theft auto: episodes from liberty city,4067,67755,93695,156711,82339,123,111,24,258,1349,0,2956,2,451,81,203
Football Manager 2009,football manager 2009,3627,467472,957150,1584125,592066,5,6,2,13,43,0,25,0,58,77,15
Airline Tycoon 2,airline tycoon 2,304,0,90000,0,90000,0,1,0,1,9,0,202,1,68,70,1
100% Orange Juice,100% orange juice,16627,24967,112343,344759,61512,13,8,4,25,151,0,1491,41,354,66,52
DRAGON BALL XENOVERSE,,,,,,,,,,,,,,,,,
SimpleRockets,simplerockets,28006,0,0,0,0,0,0,0,0,6,0,89,3,15,0,0
Sonic CD,sonic cd,8793,7215,12224,23106,8644,265,71,38,374,1277,1,2396,20,170,71,380
Tom Clancy's Ghost Recon Advanced Warfighter,tom clancy's ghost recon advanced warfighter,10428,29471,31514,61411,32713,47,8,5,60,256,1,568,6,81,70,90
Sid Meier's Starships,sid meier's starships,25999,29628,70200,0,36227,5,2,0,7,55,0,522,4,74,62,11
Divinity Original Sin,divinity: original sin,17451,239258,309495,397260,312876,29,143,40,212,814,0,2500,41,1210,82,133
Penumbra Black Plague,penumbra: black plague,6962,18203,18493,22236,18657,125,61,41,227,628,5,1755,17,97,76,142
Fairy Fencer F,fairy fencer f,18635,88850,122709,184952,116433,39,53,20,112,226,2,802,11,60,69,57
Injustice Gods Among Us Ultimate Edition,injustice: gods among us - ultimate edition,15884,18017,39850,88355,21491,576,144,17,737,2860,4,3749,89,551,71,679
Mercenary Kings,mercenary kings,12416,70921,125278,193967,106719,16,14,7,37,122,0,1985,16,296,61,53
Call to Arms,call to arms,36390,60000,234000,0,89600,2,1,0,3,20,0,211,8,47,85,2
Little Racers STREET,little racers street,5330,30406,43787,82800,41157,4,3,1,8,36,0,625,11,90,56,15
Darkest Dungeon,darkest dungeon,22535,199689,286531,384417,264874,90,125,44,259,798,0,5340,125,906,79,379
BlazBlue Continuum Shift Extend,blazblue: continuum shift extend,1145,32404,94973,200615,56806,21,17,4,42,178,1,820,17,80,77,61
Battle Academy,battle academy,25184,75600,0,93600,89100,2,0,2,4,8,0,95,2,8,77,3
Peggle Deluxe,peggle deluxe,6947,14566,40020,122448,19371,222,58,12,292,1048,0,1043,13,203,75,277
Shadowgrounds,shadowgrounds,8358,22100,24940,26119,23015,75,19,13,107,275,0,1931,13,293,64,57
Bardbarian,bardbarian,17650,21023,23654,34020,26948,24,13,31,68,225,0,515,8,89,65,28
CastleMiner Z,castleminer z,16812,15300,40650,93600,37050,3,2,2,7,30,0,186,5,44,48,15
Fallen Enchantress,fallen enchantress,3335,71645,211440,0,83324,5,1,0,6,23,0,342,4,78,63,9
Temper Tantrum,temper tantrum,26424,819,0,9440,2961,9,0,3,12,21,0,67,0,33,14,9
No Time To Explain Remastered,no time to explain,6658,8917,11554,24458,11402,90,46,20,156,510,0,2798,28,432,62,105
The Tiny Bang Story,the tiny bang story,10232,12963,13068,13311,13068,87,36,100,223,599,0,1175,23,127,68,103
Double Dragon Neon,double dragon neon,2727,12901,18641,44948,14260,91,23,1,115,353,0,1030,12,105,72,96
Fieldrunners 2,fieldrunners 2,3440,32570,76478,103380,41809,12,4,1,17,55,0,497,3,71,66,14
Darwinia,darwinia,2259,36292,54326,82001,43289,30,20,4,54,270,0,2249,13,466,74,38
PixelJunk Monsters Ultimate,pixeljunk monsters ultimate,12602,69154,93400,251100,134601,4,3,5,12,72,0,1066,10,128,70,21
Painkiller Recurring Evil,painkiller: recurring evil,6878,12660,15113,18040,13477,13,8,0,21,62,0,556,6,45,48,16
Call of Duty Black Ops II - Multiplayer,,,,,,,,,,,,,,,,,
NBA 2K15,nba 2k15,21992,217389,671158,2072106,419817,13,10,0,23,147,0,138,2,115,73,42
Hegemony Gold Wars of Ancient Greece,hegemony gold: wars of ancient greece,14620,0,0,0,0,0,0,0,0,1,0,26,1,3,0,0
Nidhogg,nidhogg,15968,2916,8725,22560,3662,108,16,4,128,697,0,1269,21,341,69,126
Zombie Panic Source,zombie panic! source,19832,0,0,0,0,0,0,0,0,4,0,66,7,27,55,2
Unreal Tournament Game of the Year Edition,unreal tournament,10830,38135,82820,94413,52656,41,20,10,71,489,1,815,13,225,84,135
Batman Arkham Origins Blackgate - Deluxe Edition,,,,,,,,,,,,,,,,,
Disciples II Gallean's Return,disciples ii: gallean's return,2581,106545,187200,338400,152546,4,2,1,7,45,0,381,4,42,87,9
Robot Rescue Revolution,robot rescue revolution,18728,0,0,0,0,0,0,0,0,1,0,89,1,9,70,2
Bad Rats,bad rats show,39056,17940,0,21840,18420,2,0,4,6,16,0,94,0,15,14,5
Dead Space,dead space,2333,39670,45889,72971,43226,1370,755,172,2297,6342,9,8430,91,818,84,1774
Aquaria,aquaria,532,58069,73656,83712,72927,21,36,31,88,262,1,2408,14,382,77,55
Stonehearth,stonehearth,24210,128490,0,251640,180113,3,0,1,4,27,0,176,8,48,62,5
Expeditions Conquistador,expeditions: conquistador,3271,97245,107209,122322,105870,13,21,4,38,73,0,596,4,68,77,25
Autocraft,autocraft,28074,0,0,0,0,0,0,0,0,0,0,36,1,6,0,0
Madballs in...Babo Invasion,,,,,,,,,,,,,,,,,
Plain Sight,plain sight,7091,3600,0,0,3600,1,0,0,1,34,0,529,5,185,44,9
Europa Universalis IV,europa universalis iv,13304,338230,1153776,5829689,1277682,47,31,18,96,324,0,2035,48,368,85,136
Sonic & All-Stars Racing Transformed,sonic & all-stars racing transformed,8739,26720,64717,155804,53189,134,135,37,306,1211,2,3071,48,454,78,339
Defender's Quest Valley of the Forgotten,defender's quest: valley of the forgotten,2409,35904,63067,134304,58826,62,60,24,146,455,1,875,6,87,78,89
The Witcher Adventure Game,the witcher adventure game,20461,18905,37506,109927,37736,6,7,1,14,77,0,591,16,66,63,24
Darkest Hour Europe '44-'45,darkest hour: europe '44-'45,2233,0,0,0,0,0,0,0,0,22,0,843,9,240,0,0
Zuma's Revenge,zuma's revenge!,11611,18053,36197,73061,23929,50,12,4,66,218,0,448,7,74,73,54
Wolfenstein The New Order,wolfenstein: the new order,16886,41246,55235,88187,49132,2113,1286,398,3797,9662,5,6303,108,386,80,2346
The Legend of Korra,the legend of korra,21724,16542,27495,50704,24091,119,58,40,217,583,1,694,7,74,65,121
Red Crucible Firestorm,red crucible: firestorm,28466,0,0,0,0,0,0,0,0,2,0,70,3,32,0,0
Lumino City,lumino city,23212,18174,20156,21557,19018,73,15,24,112,318,0,1372,7,88,71,54
Day of Defeat Source,day of defeat: source,2284,7380,0,0,7380,2,0,0,2,235,0,1632,43,1119,72,30
Journey of a Roach,journey of a roach,14435,10676,12668,16607,11812,44,39,18,101,247,2,799,16,52,67,56
Broken Sword 5 - the Serpent's Curse,broken sword 5: the serpent's curse - episode 1,15177,22483,23023,26687,23734,28,7,12,47,73,1,70,0,3,78,28
Stronghold 3,stronghold 3,9280,25200,0,25200,25200,1,0,1,2,36,0,333,9,65,45,6
Command and Conquer Red Alert 3,command & conquer: red alert 3,1842,74878,90847,119851,81058,64,26,8,98,523,0,1323,12,233,75,107
Anna's Quest,anna's quest,484,34641,39159,40724,38129,42,26,45,113,252,0,820,10,30,72,47
Build-A-Lot 2,build-a-lot 2: town of the year,1376,18264,0,26092,22178,1,0,1,2,3,0,9,0,1,60,2
TyranoBuilder Visual Novel Studio,,,,,,,,,,,,,,,,,
Divine Divinity,divine divinity,2632,115763,163939,260187,172163,27,76,32,135,305,0,2252,23,277,79,93
Lucius,lucius,5416,22218,27023,144203,38824,93,76,48,217,645,2,1512,23,191,62,120
Nancy Drew Danger on Deception Island ,nancy drew: danger on deception island,14670,16237,22800,24818,20995,5,2,4,11,55,0,38,0,6,68,6
Bastion,bastion,869,22463,33152,73363,29201,2100,1638,372,4110,11245,19,10237,117,1014,81,2459
Peggle Nights,peggle nights,6949,12893,24489,51303,14545,97,14,3,114,422,0,587,7,99,73,87
Guild of Dungeoneering,guild of dungeoneering,27887,41291,61979,86962,55527,23,24,8,55,129,0,987,14,124,59,30
Just Cause 2 Multiplayer Mod,just cause 2: multiplayer mod,18305,62008,198000,270000,122504,3,2,1,6,11,0,63,3,24,64,8
Krater,krater,5125,62640,91520,168420,94578,1,3,1,5,27,0,700,8,138,58,9
One Finger Death Punch,one finger death punch,14451,24737,40448,117707,35595,75,80,7,162,670,0,2083,32,385,76,112
resident evil 4 / biohazard 4,,,,,,,,,,,,,,,,,
The Night of the Rabbit,the night of the rabbit,12205,34349,50698,55373,47696,30,42,45,117,307,0,1416,16,68,70,61
Railroad Pioneer,railroad pioneer,21542,63120,0,0,63120,1,0,0,1,1,0,44,2,6,30,1
BloodRayne,bloodrayne,1189,25027,29212,39733,27497,93,25,22,140,360,1,630,8,54,69,111
The Impossible Game,the impossible game,13601,6330,15880,23809,13013,10,3,8,21,62,0,165,0,37,63,21
Wargame European Escalation,wargame: european escalation,11038,144000,157358,205960,166656,1,4,2,7,61,0,1061,10,174,81,8
MicroVolts Surge,microvolts surge,12579,0,0,0,0,0,0,0,0,13,0,101,4,50,80,3
Arma 3,arma 3,578,70081,165032,412068,106224,30,15,5,50,267,2,1368,59,531,72,75
Shattered Union,shattered union,8391,54000,0,0,54000,1,0,0,1,5,0,112,1,15,65,2
Republique,republique,24348,37858,53812,74753,51572,18,21,10,49,93,0,744,16,48,64,38
Starbound,starbound,9149,88032,207691,575531,190193,62,100,17,179,1014,0,3426,86,936,73,195
MapleStory,maplestory,5607,2219711,2484000,3603600,2336766,6,4,1,11,59,0,314,15,283,66,32
Alice Madness Returns,alice: madness returns,340,50452,57538,81868,55795,308,310,65,683,1906,3,3186,48,364,75,547
Resident Evil Revelations / Biohazard Revelations,,,,,,,,,,,,,,,,,
"Hamlet or the last game without MMORPG features, shaders and product placement","hamlet or the last game without mmorpg features, shaders and product placement",4275,5160,5905,5606,5377,62,4,17,83,174,0,277,5,22,56,40
Duck Game,duck game,26915,6861,7500,0,6570,7,2,0,9,198,0,1056,27,186,76,64
Company of Heroes 2,company of heroes 2,1875,54513,80813,195301,66909,69,45,4,118,564,0,5397,105,752,73,123
X3 Albion Prelude,x3: albion prelude,11389,121960,219840,891000,260475,3,3,2,8,51,0,993,11,190,77,3
STAR WARS Knights of the Old Republic II The Sith Lords,star wars: knights of the old republic ii - the sith lords,9112,110601,145648,189165,146243,158,384,142,684,2362,1,7213,78,346,85,556
Rocksmith 2014,rocksmith 2014,14190,330793,491280,599282,475674,7,8,5,20,131,0,840,31,217,84,48
CubeGun,cubegun,20619,0,0,0,0,0,0,0,0,0,0,40,1,7,0,0
R.B.I. Baseball 15,r.b.i. baseball 15,32076,0,0,0,0,0,0,0,0,1,0,8,0,2,0,0
Half-Life Source,half-life: source,4257,40221,47229,47673,42774,173,54,22,249,1635,0,3175,48,763,78,190
FX Football - The Manager for Every Football Fan,,,,,,,,,,,,,,,,,
Galcon 2,galcon 2: galactic conquest,27794,0,0,0,0,0,0,0,0,3,0,77,5,38,0,0
CastleStorm,castlestorm,12391,25691,39070,74114,38179,31,23,17,71,204,0,907,9,129,68,61
Fiesta Online,fiesta online,29274,0,156300,0,156300,0,1,0,1,9,0,52,2,33,73,6
Darksiders II,darksiders ii,2245,77268,103698,158613,95940,266,317,62,645,1971,1,4836,40,773,77,465
Tropico 3 - Steam Special Edition,,,,,,,,,,,,,,,,,
Serious Sam 2,serious sam 2,8314,36921,44863,49046,40279,102,31,12,145,563,0,1729,27,203,69,140
Divekick,divekick,13300,2553,21536,147879,5070,48,13,1,62,268,0,989,14,241,66,62
Galcon Fusion,galcon fusion,3814,3600,0,0,3600,1,0,0,1,50,0,690,5,171,56,8
Buccaneer The Pursuit of Infamy,buccaneer: the pursuit of infamy,24532,54000,0,0,54000,1,0,0,1,5,0,20,1,5,0,0
Airport Simulator 2014,airport simulator 2014,16134,83700,0,100800,88800,1,0,2,3,7,0,143,1,42,10,2
Dive to the Titanic,dive to the titanic,34761,0,0,0,0,0,0,0,0,1,0,5,0,2,0,0
RaceRoom Racing Experience ,raceroom racing experience,20091,50400,0,0,50400,1,0,0,1,36,0,922,31,306,63,4
Insurgency,insurgency,4705,21829,100665,127800,69446,4,2,4,10,337,0,3117,68,1215,72,85
Strike Suit Infinity,strike suit infinity,9267,21600,25200,32400,25200,2,1,1,4,30,0,758,3,101,70,1
Batla,batla,26366,0,0,0,0,0,0,0,0,1,0,30,2,23,0,0
Aliens vs. Predator,aliens vs. predator,381,30327,43232,86911,34530,239,93,16,348,1085,0,1650,30,295,66,288
RPG Maker XP,rpg maker xp,27495,0,0,0,0,0,0,0,0,24,0,392,12,152,0,0
Shellshock 2 Blood Trails,shellshock 2: blood trails,8398,13694,25200,32400,14614,29,1,2,32,61,0,157,0,26,37,26
Abyss The Wraiths of Eden,abyss: the wraiths of eden,18065,11872,14573,24638,17167,43,38,46,127,283,1,301,2,28,68,46
Creativerse,creativerse,28639,46200,105660,122400,84186,3,1,1,5,55,0,470,30,289,63,18
Trials Fusion,trials fusion,17507,24037,85532,335690,44662,77,42,4,123,383,0,1076,14,214,71,166
Lead and Gold - Gangs of the Wild West,,,,,,,,,,,,,,,,,
WARMODE,,,,,,,,,,,,,,,,,
Divinity II - Ego Draconis,,,,,,,,,,,,,,,,,
Empire Total War,empire: total war,3110,79513,290622,432819,189926,34,31,14,79,482,0,2335,22,514,72,96
RPG Maker 2000,rpg maker 2000,29839,0,0,0,0,0,0,0,0,3,0,62,1,14,0,0
Dragon Nest Europe,,,,,,,,,,,,,,,,,
MEDIEVAL Total War - Gold Edition,medieval: total war - gold edition,30586,75810,107010,0,91325,2,4,0,6,24,0,361,1,48,60,6
Everlasting Summer,everlasting summer,22765,25557,43185,102055,56674,67,35,81,183,555,0,639,21,124,73,131
To the Moon,to the moon,10387,14775,15844,16027,15164,1382,308,811,2501,6418,0,5231,54,312,83,1510
Runestone Keeper,runestone keeper,30763,21420,0,0,21420,2,0,0,2,22,0,766,5,80,66,5
Eets,eets,3061,17052,19693,23721,19160,10,1,7,18,74,0,689,7,181,67,13
Cryostasis,cryostasis: sleep of reason,2065,30363,31473,33079,30883,64,18,13,95,196,0,454,5,42,68,61
Midnight Mysteries 4 Haunted Houdini,midnight mysteries 4: haunted houdini,6005,13349,17746,24418,17685,5,6,4,15,53,0,177,5,10,55,4
The Bard's Tale,the bard's tale,9772,50798,67587,98208,66652,22,51,14,87,236,2,2174,15,217,70,70
DARK SOULS II Scholar of the First Sin,dark souls ii: scholar of the first sin,25311,129879,225498,381769,215593,619,1064,355,2038,5000,7,5852,123,443,79,1443
Puzzler World 2,puzzler world 2,7432,50164,74604,119066,84272,3,5,7,15,46,0,116,2,14,66,5
A New Beginning - Final Cut,a new beginning,134,35073,35706,37087,36037,90,20,68,178,459,1,1822,19,125,67,105
ArtRage Studio Pro,,,,,,,,,,,,,,,,,
Amnesia A Machine for Pigs,amnesia: a machine for pigs,438,14910,18114,22241,16594,373,120,74,567,1484,0,5567,68,438,63,385
Sins of a Solar Empire Rebellion,sins of a solar empire: rebellion,8591,35721,141626,436560,94864,10,7,3,20,220,0,2778,59,389,79,20
Kohan Immortal Sovereigns,kohan: immortal sovereigns,5116,55800,104220,0,79974,3,2,0,5,10,0,53,0,3,57,6
Dungeons & Dragons Chronicles of Mystara,dungeons & dragons: chronicles of mystara,12973,7550,15381,71700,12965,55,21,8,84,275,0,621,7,54,70,71
TERA,tera,9697,115406,646926,2513345,329904,8,8,3,19,173,0,926,29,1030,65,80
Randal's Monday,randal's monday,22640,52185,62278,63100,57804,14,9,19,42,114,0,355,14,29,68,25
Wasteland 1 - The Original Classic,,,,,,,,,,,,,,,,,
Football Manager 2015,football manager 2015,22387,1379829,1762347,2946966,1739513,7,9,1,17,119,0,86,4,147,83,25
Tales of Zestiria,tales of zestiria,21117,151247,204973,490165,194238,244,343,35,622,1152,3,3003,43,198,69,379
3 Stars of Destiny,3 stars of destiny,17655,53400,111005,302400,118369,1,3,1,5,11,0,240,2,28,53,4
Party of Sin,party of sin,6930,15045,22500,0,16240,5,1,0,6,23,0,408,4,61,57,6
Ys VI The Ark of Napishtim,ys vi: the ark of napishtim,11473,44765,48523,71406,48527,78,132,16,226,434,0,981,12,21,72,162
Sid Meier's Civilization V,sid meier's civilization v,8510,143789,421702,1450616,329133,190,153,39,382,3112,1,5554,111,2223,84,658
Sid Meier's Civilization IV Warlords,sid meier's civilization iv: warlords,8508,24677,28665,0,26043,9,4,0,13,286,1,2125,11,680,76,12
Super Panda Adventures,super panda adventures,13301,28558,35071,36350,32751,3,10,9,22,41,0,233,2,19,74,7
RESCUE 2,rescue 2: everyday heroes,33192,0,0,0,0,0,0,0,0,3,0,4,0,1,0,0
Sniper Elite Nazi Zombie Army 2,sniper elite: nazi zombie army 2,14559,21692,25223,32422,22699,24,8,2,34,180,0,328,8,62,68,26
Shattered Horizon,shattered horizon,8389,77040,0,0,77040,1,0,0,1,40,0,485,7,156,53,6
Age of Conan Rise of the Godslayer,age of conan: rise of the godslayer,32056,0,0,0,0,0,0,0,0,1,0,3,0,7,0,0
You Need A Budget 4 (YNAB),,,,,,,,,,,,,,,,,
Osmos,osmos,6815,20992,29655,35457,27179,38,28,21,87,433,1,1987,12,557,64,66
Planetary Annihilation,planetary annihilation,7100,21818,52741,74310,35139,5,2,2,9,128,0,1844,24,493,46,10
X-COM Interceptor,x-com: interceptor,11365,2202,0,73800,51967,1,0,2,3,51,0,1804,18,343,38,4
GameMaker Studio,,,,,,,,,,,,,,,,,
Blood Bowl Chaos Edition,blood bowl: chaos edition,1178,129880,0,0,129880,3,0,0,3,45,0,432,7,148,68,13
Arma 2 Operation Arrowhead,arma ii: operation arrowhead,581,27702,30120,30240,29033,10,1,1,12,208,0,2034,43,1278,71,30
Psychonauts,psychonauts,7372,43171,54906,75638,52884,560,623,287,1470,4052,6,10449,95,825,82,1002
Call of Juarez,call of juarez,1485,28325,34068,38945,30604,164,79,29,272,642,0,956,11,83,72,216
Parcel,parcel,26931,0,47880,90000,68940,0,1,1,2,3,0,92,0,8,45,2
MLB 2K12,major league baseball 2k12,6105,43200,54000,0,48600,1,1,0,2,11,0,10,0,18,49,7
Super Meat Boy,super meat boy,9389,35495,65765,156615,51775,453,235,93,781,3229,14,8186,106,1929,80,854
Kentucky Route Zero,kentucky route zero,4956,31422,40661,48764,36827,129,108,36,273,603,0,3117,25,157,72,241
Stronghold Kingdoms,stronghold kingdoms,12373,0,1200540,0,1200540,0,1,0,1,18,0,178,11,110,40,4
Dragon Age Origins,dragon age: origins,2760,145246,210314,312846,203314,489,1035,265,1789,3847,11,4173,40,508,86,1174
10 Second Ninja,10 second ninja,17213,4861,8057,16521,8577,33,12,22,67,139,1,430,3,96,66,37
King's Bounty Dark Side,king's bounty: dark side,21035,180621,231591,280450,237761,1,10,6,17,47,0,500,5,23,71,13
Dragomon Hunter,dragomon hunter,32324,0,0,0,0,0,0,0,0,9,0,71,4,48,40,1
Epigenesis,epigenesis,15240,0,0,0,0,0,0,0,0,5,0,388,9,72,0,0
Robocraft,robocraft,19874,276393,0,0,276393,2,0,0,2,141,0,1123,37,896,58,35
Divinity II Developer's Cut,divinity ii: developer's cut,2633,105501,149712,218803,156587,15,56,24,95,262,0,2886,24,320,73,53
Resident Evil 6 / Biohazard 6,,,,,,,,,,,,,,,,,
Evil Genius,evil genius,3242,97868,98514,135348,108069,11,10,2,23,170,0,1118,16,162,70,27
Transformers War for Cybertron,transformers: war for cybertron,10615,31241,39295,58311,33551,139,44,7,190,684,0,880,9,105,73,177
FINAL FANTASY XIII,final fantasy xiii,3532,173152,221235,378156,212332,859,793,287,1939,3962,3,5429,65,554,72,1339
RUSH,rush,8029,11163,24690,30345,20249,22,24,16,62,243,0,1217,17,215,63,37
Hamilton's Great Adventure,hamilton's great adventure,4273,17813,28180,37780,30155,5,6,6,17,37,0,481,9,75,69,12
Volgarr the Viking,volgarr the viking,13747,32765,45395,71442,38348,38,6,8,52,146,3,1595,5,217,72,51
Hitman Blood Money,hitman: blood money,4477,42500,56557,70648,48557,265,126,56,447,1922,3,5092,49,453,82,506
FINAL FANTASY III,final fantasy iii,94537,66340,72623,81628,73660,50,59,57,166,306,0,431,12,12,74,127
Fortix 2,fortix 2,3656,11426,21752,56419,17659,44,24,11,79,202,0,502,4,68,68,44
Super Sanctum TD,super sanctum td,9436,26509,49848,91436,63670,8,13,17,38,117,0,574,6,127,69,18
The Stanley Parable,the stanley parable,14083,5097,9857,27728,10488,918,1109,420,2447,9580,28,4835,61,364,79,1663
Tom Clancy's Rainbow Six 3 Gold Edition,tom clancy's rainbow six 3: gold edition,10446,33226,58020,184613,51040,12,1,4,17,73,0,466,11,57,75,10
Tomb Raider,tomb raider,10469,40735,55571,74740,51589,3779,3511,1479,8769,20978,9,11791,229,722,81,5237
Villagers and Heroes,villagers and heroes,22929,360000,3600000,0,1980000,1,1,0,2,6,0,166,8,69,0,0
Traps N' Gemstones,traps n' gemstones,30563,9131,10400,14400,10078,4,3,1,8,10,0,3,0,0,73,4
Smashmuck Champions,smashmuck champions,23465,0,0,0,0,0,0,0,0,1,0,48,1,13,0,0
Scribblenauts Unmasked,scribblenauts unmasked: a dc comics adventure,13720,24220,29830,40917,33501,24,24,31,79,230,0,712,15,76,63,64
Hurtworld,hurtworld,33078,0,0,360000,360000,0,0,1,1,17,0,763,6,121,39,7
